loc,val
0,5
1,2
2,4
3,3
4,2
5,2
6,2
7,1
8,3
9,2
10,1
11,1
12,1
13,1
14,0
15,1
16,4
17,3
18,3
19,2
20,2
21,1
22,2
23,3
24,3
25,3
26,2
27,1
28,2
29,6
30,3
31,2
32,2
33,2
34,1
35,1
36,1
37,1
38,2
39,1
40,1
41,1
42,2
43,1
44,3
45,1
46,1
47,1
48,1
49,1
50,2
51,1
52,1
53,0
54,3
55,3
56,2
57,2
58,2
59,1
60,1
61,2
62,1
63,4
64,2
65,2
66,1
67,1
68,3
69,3
70,3
71,2
72,2
73,1
74,1
75,1
76,1
77,2
78,2
79,1
80,1
81,1
82,1
83,0
84,1
85,4
86,3
87,3
88,3
89,2
90,2
91,2
92,1
93,1
94,1
95,1
96,1
97,2
98,5
99,5
100,5
101,4
102,4
103,4
104,3
105,2
106,1
107,3
108,2
109,5
110,1
111,8
112,4
113,2
114,2
115,5
116,1
117,7
118,1
119,3
120,3
121,3
122,2
123,2
124,2
125,1
126,3
127,3
128,2
129,6
130,3
131,6
132,2
133,2
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,0
142,1
143,1
144,0
145,3
146,2
147,2
148,2
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,0
158,1
159,3
160,3
161,3
162,3
163,2
164,2
165,1
166,1
167,1
168,1
169,3
170,3
171,3
172,2
173,2
174,2
175,1
176,1
177,0
178,3
179,3
180,2
181,2
182,1
183,1
184,1
185,0
186,3
187,3
188,3
189,2
190,2
191,2
192,2
193,2
194,1
195,1
196,3
197,2
198,2
199,1
200,1
201,2
202,1
203,1
204,1
205,1
206,0
207,1
208,1
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
219,1
220,1
221,1
222,2
223,1
224,1
225,1
226,2
227,1
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,0
236,1
237,1
238,0
239,1
240,2
241,1
242,1
243,1
244,1
245,1
246,1
247,2
248,1
249,1
250,2
251,1
252,2
253,1
254,1
255,2
256,1
257,1
258,1
259,1
260,2
261,1
262,1
263,1
264,1
265,1
266,0
267,1
268,1
269,1
270,1
271,1
272,3
273,3
274,3
275,2
276,2
277,1
278,1
279,1
280,0
281,1
282,2
283,1
284,1
285,0
286,1
287,1
288,0
289,1
290,1
291,1
292,1
293,1
294,1
295,0
296,1
297,1
298,0
299,1
300,1
301,1
302,1
303,0
304,1
305,1
306,0
307,1
308,1
309,1
310,1
311,3
312,3
313,2
314,2
315,2
316,1
317,1
318,1
319,1
320,1
321,1
322,1
323,1
324,1
325,0
326,1
327,1
328,1
329,1
330,1
331,0
332,1
333,1
334,1
335,6
336,5
337,7
338,7
339,7
340,6
341,8
342,8
343,11
344,2
345,2
346,2
347,1
348,1
349,1
350,1
351,1
352,0
353,1
354,1
355,1
356,1
357,1
358,1
359,2
360,1
361,1
362,1
363,1
364,2
365,1
366,1
367,1
368,1
369,2
370,1
371,1
372,1
373,1
374,1
375,1
376,3
377,2
378,2
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,2
388,3
389,2
390,2
391,5
392,3
393,9
394,1
395,0
396,2
397,1
398,1
399,4
400,2
401,2
402,2
403,2
404,1
405,1
406,0
407,1
408,1
409,0
410,1
411,1
412,0
413,3
414,3
415,2
416,2
417,2
418,1
419,2
420,2
421,1
422,2
423,1
424,1
425,1
426,0
427,1
428,1
429,0
430,1
431,2
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,2
441,1
442,1
443,1
444,1
445,1
446,0
447,1
448,1
449,1
450,0
451,1
452,2
453,1
454,1
455,2
456,1
457,1
458,1
459,1
460,0
461,1
462,1
463,2
464,1
465,1
466,1
467,1
468,1
469,0
470,1
471,1
472,0
473,3
474,3
475,2
476,2
477,2
478,1
479,1
480,1
481,0
482,1
483,1
484,0
485,1
486,1
487,0
488,1
489,1
490,0
491,1
492,1
493,1
494,1
495,1
496,0
497,1
498,2
499,1
500,1
501,1
502,1
503,0
504,0
505,1
506,1
507,0
508,1
509,1
510,1
511,1
512,0
513,0
