loc,val
798,1
799,1
800,1
801,1
802,1
803,0
804,1
805,1
806,0
807,0
808,1
809,3
810,3
811,3
812,3
813,2
814,2
815,2
816,1
817,1
818,1
819,1
820,1
821,1
822,3
823,3
824,2
825,2
826,2
827,1
828,1
829,1
830,0
831,1
832,1
833,0
834,1
835,1
836,0
837,1
838,3
839,5
840,3
841,2
842,2
843,2
844,1
845,3
846,2
847,2
848,1
849,1
850,2
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,1
859,1
860,1
861,1
862,0
863,1
864,1
865,0
866,1
867,1
868,2
869,1
870,0
871,0
872,4
873,6
874,5
875,5
876,5
877,4
878,4
879,4
880,4
881,3
882,3
883,4
884,3
885,4
886,3
887,3
888,5
889,3
890,3
891,5
892,2
893,1
894,3
895,1
896,1
897,3
898,2
899,1
900,1
901,1
902,0
903,1
904,2
905,1
906,1
907,1
908,0
909,1
910,1
911,0
912,1
913,1
914,1
915,3
916,3
917,0
918,1
919,1
920,0
921,1
922,1
923,2
924,1
925,1
926,1
927,1
928,1
929,0
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,1
938,1
939,0
940,1
941,1
942,2
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,1
954,0
955,1
956,1
957,1
958,1
959,1
960,2
961,1
962,1
963,0
964,1
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,1
976,0
977,1
978,1
979,0
980,1
981,1
982,2
983,1
984,1
985,1
986,1
987,1
988,1
989,1
990,1
991,0
992,1
993,1
994,0
995,1
996,1
997,1
998,1
999,1
1000,1
1001,0
1002,1
1003,1
1004,0
1005,1
1006,1
1007,0
1008,1
1009,1
1010,1
1011,1
1012,1
1013,0
1014,3
1015,3
1016,2
1017,2
1018,2
1019,2
1020,1
1021,1
1022,1
1023,0
1024,1
1025,1
1026,0
1027,1
1028,1
1029,1
1030,0
1031,3
1032,3
1033,2
1034,2
1035,2
1036,2
1037,1
1038,1
1039,1
1040,0
1041,1
1042,1
1043,1
1044,0
1045,1
1046,1
1047,2
1048,1
1049,1
1050,1
1051,1
1052,1
1053,0
1054,1
1055,1
1056,1
1057,0
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,2
1073,3
1074,3
1075,3
1076,2
1077,2
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,0
1086,1
1087,1
1088,3
1089,3
1090,2
1091,2
1092,2
1093,2
1094,1
1095,1
1096,2
1097,1
1098,1
1099,1
1100,2
1101,1
1102,1
1103,0
1104,1
1105,1
1106,0
1107,1
1108,1
1109,2
1110,1
1111,2
1112,1
1113,1
1114,1
1115,1
1116,1
1117,1
1118,1
1119,1
1120,3
1121,2
1122,2
1123,2
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,0
1131,1
1132,1
1133,1
1134,0
1135,1
1136,2
1137,1
1138,1
1139,1
1140,1
1141,1
1142,0
1143,1
1144,1
1145,1
1146,0
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,0
1154,0
1155,1
1156,1
1157,0
1158,0
1159,1
1160,1
1161,0
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,0
1171,0
1172,1
1173,1
1174,1
1175,1
1176,1
1177,2
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,0
1185,1
1186,1
1187,1
1188,0
1189,1
1190,3
1191,2
1192,3
1193,3
1194,2
1195,2
1196,2
1197,1
1198,1
1199,1
1200,1
1201,0
1202,1
1203,1
1204,0
1205,1
1206,1
1207,3
1208,3
1209,5
1210,4
1211,2
1212,4
1213,3
1214,4
1215,4
1216,6
1217,3
1218,4
1219,2
1220,2
1221,1
1222,7
1223,4
1224,3
1225,3
1226,2
1227,4
1228,2
1229,2
1230,1
1231,3
1232,2
1233,2
1234,1
1235,2
1236,2
1237,2
1238,5
1239,1
1240,1
1241,10
1242,4
1243,3
1244,3
1245,3
1246,3
1247,2
1248,2
1249,2
1250,1
1251,1
1252,1
1253,1
1254,0
1255,1
1256,1
1257,0
1258,1
1259,1
1260,1
1261,1
1262,1
1263,0
1264,1
1265,1
1266,1
1267,0
1268,1
1269,1
1270,1
1271,0
1272,1
1273,1
1274,1
1275,1
1276,1
1277,0
1278,1
1279,1
1280,0
1281,1
1282,1
1283,1
1284,3
1285,3
1286,3
1287,2
1288,2
1289,1
1290,1
1291,1
1292,1
1293,0
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,0
1304,1
1305,1
1306,0
1307,1
1308,1
1309,1
1310,0
1311,0
1312,1
1313,1
1314,1
1315,1
1316,0
1317,1
1318,1
1319,1
1320,0
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,0
1330,0
1331,1
1332,1
1333,0
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,0
1343,1
1344,1
1345,1
1346,0
1347,1
1348,1
1349,0
1350,1
1351,1
1352,2
1353,1
1354,1
1355,1
1356,0
1357,1
1358,1
1359,0
1360,0
1361,1
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,0
1370,1
1371,1
1372,2
1373,1
1374,1
1375,1
1376,1
1377,0
1378,1
1379,1
1380,3
1381,3
1382,2
1383,2
1384,2
1385,2
1386,1
1387,1
1388,1
1389,1
1390,1
1391,3
1392,3
1393,2
1394,2
1395,2
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,1
1410,0
1411,1
1412,1
1413,3
1414,3
1415,3
1416,2
1417,2
1418,2
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,0
1428,0
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,0
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,0
1446,1
1447,1
1448,1
1449,0
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,0
1457,1
1458,1
1459,1
1460,0
1461,1
1462,1
1463,1
1464,0
1465,1
1466,1
1467,0
1468,0
1469,1
1470,8
1471,2
1472,2
1473,2
1474,2
1475,1
1476,1
1477,1
1478,0
1479,0
1480,3
1481,2
1482,2
1483,1
1484,1
1485,1
1486,1
1487,0
1488,1
1489,1
1490,2
1491,2
1492,2
1493,1
1494,1
1495,1
1496,0
1497,1
1498,1
1499,1
1500,0
1501,1
1502,1
1503,3
1504,3
1505,3
1506,2
1507,2
1508,1
1509,1
1510,1
1511,1
1512,0
1513,3
1514,3
1515,3
1516,3
1517,5
1518,2
1519,2
1520,2
1521,1
1522,1
1523,2
1524,1
