loc,val
0,7
1,3
2,3
3,2
4,4
5,3
6,3
7,2
8,2
9,3
10,2
11,4
12,0
13,1
14,1
15,1
16,3
17,1
18,1
19,1
20,1
21,1
22,3
23,2
24,2
25,2
26,1
27,1
28,0
29,6
30,5
31,5
32,4
33,2
34,4
35,4
36,3
37,3
38,6
39,2
40,3
41,5
42,1
43,4
44,2
45,1
46,1
47,0
48,1
49,1
50,0
51,1
52,0
53,1
54,2
55,1
56,3
57,2
58,2
59,2
60,1
61,1
62,1
63,1
64,1
65,4
66,1
67,1
68,1
69,1
70,0
71,1
72,1
73,1
74,1
75,1
76,0
77,1
78,1
79,1
80,1
81,2
82,1
83,2
84,1
85,1
86,0
87,1
88,1
89,0
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,3
100,3
101,3
102,3
103,2
104,2
105,1
106,1
107,2
108,1
109,1
110,1
111,2
112,2
113,3
114,2
115,2
116,1
117,1
118,1
119,1
120,1
121,4
122,5
123,4
124,4
125,4
126,3
127,3
128,2
129,7
130,4
131,4
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,3
151,2
152,2
153,1
154,1
155,1
156,1
157,1
158,1
159,0
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,3
168,3
169,2
170,2
171,2
172,1
173,1
174,2
175,2
176,2
177,1
178,1
179,1
180,1
181,2
182,1
183,2
184,1
185,2
186,1
187,1
188,3
189,3
190,2
191,2
192,2
193,1
194,1
195,4
196,3
197,2
198,2
199,1
200,1
201,2
202,1
203,1
204,1
205,1
206,1
207,0
208,1
209,1
210,1
211,1
212,0
213,1
214,1
215,2
216,1
217,3
218,3
219,3
220,2
221,2
222,2
223,1
224,1
225,0
226,1
227,2
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,3
238,3
239,3
240,2
241,2
242,2
243,1
244,1
245,0
246,1
247,1
248,0
249,1
250,1
251,1
252,3
253,2
254,2
255,1
256,1
257,0
258,1
259,44
260,43
261,43
262,42
263,42
264,42
265,41
266,41
267,41
268,40
269,40
270,40
271,39
272,39
273,39
274,1
275,38
276,38
277,38
278,38
279,38
280,37
281,38
282,3
283,38
284,37
285,2
286,37
287,36
288,1
289,36
290,36
291,36
292,37
293,37
294,36
295,36
296,35
297,36
298,36
299,36
300,36
301,2
302,35
303,35
304,34
305,1
306,33
307,33
308,3
309,35
310,34
311,34
312,33
313,33
314,33
315,32
316,1
317,2
318,32
319,32
320,32
321,31
322,31
323,31
324,31
325,31
326,24
327,24
328,23
329,23
330,22
331,22
332,22
333,21
334,20
335,23
336,61
337,60
338,21
339,21
340,58
341,20
342,58
343,58
344,20
345,21
346,20
347,55
348,56
349,19
350,54
351,20
352,19
353,20
354,19
355,19
356,20
357,54
358,19
359,52
360,18
361,51
362,51
363,52
364,19
365,51
366,19
367,18
368,19
369,51
370,19
371,50
372,50
373,51
374,18
375,49
376,41
377,39
378,38
379,51
380,21
381,16
382,35
383,71
384,33
385,67
386,66
387,64
388,60
389,26
390,38
391,55
392,31
393,19
394,2
395,2
396,2
397,4
398,2
399,2
400,1
401,2
402,2
403,2
404,2
405,1
406,1
407,1
408,3
409,3
410,2
411,2
412,2
413,1
414,1
415,1
416,0
417,1
418,1
419,1
420,1
421,0
422,1
423,2
424,1
425,1
426,1
427,1
428,1
429,0
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,0
439,1
440,1
441,0
442,1
443,1
444,1
445,1
446,1
447,1
448,0
449,1
450,1
451,0
452,1
453,1
454,3
455,3
456,3
457,2
458,2
459,2
460,1
461,1
462,1
463,1
464,1
465,0
466,1
467,1
468,1
469,1
470,0
471,1
472,2
473,2
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,0
483,1
484,1
485,1
486,1
487,2
488,1
489,1
490,0
491,1
492,3
493,2
494,2
495,2
496,1
497,1
498,1
499,1
500,1
501,2
502,1
503,1
504,1
505,0
506,1
507,3
508,2
509,2
510,2
511,1
512,1
513,1
514,0
515,1
516,1
517,0
518,1
519,1
520,0
521,1
522,4
523,2
524,1
525,1
526,1
527,3
528,4
529,4
530,2
531,2
532,2
533,1
534,1
535,1
536,3
537,3
538,3
539,2
540,2
541,1
542,1
543,1
544,0
545,1
546,1
547,0
548,49
549,49
550,48
551,48
552,48
553,47
554,47
555,46
556,46
557,45
558,45
559,45
560,3
561,47
562,48
563,46
564,46
565,45
566,45
567,45
568,45
569,2
570,45
571,45
572,44
573,44
574,44
575,44
576,44
577,3
578,45
579,44
580,44
581,2
582,43
583,42
584,1
585,41
586,43
587,43
588,42
589,1
590,2
591,42
592,41
593,41
594,41
595,42
596,42
