loc,val
0,5
1,6
2,3
3,3
4,3
5,3
6,2
7,2
8,2
9,3
10,3
11,2
12,2
13,2
14,1
15,2
16,1
17,0
18,3
19,2
20,1
21,1
22,1
23,1
24,2
25,2
26,2
27,3
28,1
29,1
30,1
31,1
32,3
33,2
34,2
35,2
36,1
37,1
38,1
39,0
40,1
41,1
42,1
43,3
44,5
45,6
46,2
47,8
48,7
49,7
50,7
51,6
52,8
53,9
54,8
55,5
56,4
57,2
58,3
59,3
60,4
61,3
62,3
63,4
64,3
65,3
66,2
67,1
68,1
69,1
70,0
71,1
72,1
73,1
74,1
75,2
76,1
77,1
78,3
79,3
80,2
81,2
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,0
94,3
95,2
96,2
97,2
98,1
99,1
100,0
101,1
102,1
103,1
104,1
105,0
106,1
107,4
108,3
109,2
110,2
111,2
112,1
113,1
114,0
115,1
116,3
117,3
118,2
119,2
120,2
121,1
122,1
123,1
124,1
125,1
126,3
127,2
128,1
129,5
130,1
131,5
132,2
133,2
134,2
135,1
136,1
137,1
138,1
139,2
140,1
141,1
142,1
143,1
144,4
145,3
146,2
147,2
148,2
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,0
161,1
162,1
163,1
164,1
165,2
166,1
167,0
168,1
169,1
170,0
171,1
172,2
173,2
174,2
175,1
176,0
177,1
178,1
179,0
180,3
181,3
182,2
183,2
184,2
185,1
186,1
187,1
188,1
189,1
190,1
191,2
192,3
193,3
194,2
195,2
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,0
204,1
205,1
206,0
207,3
208,2
209,2
210,2
211,1
212,1
213,1
214,0
215,1
216,3
217,3
218,3
219,3
220,2
221,2
222,2
223,2
224,2
225,1
226,1
227,0
228,1
229,1
230,1
231,1
232,0
233,1
234,1
235,0
236,1
237,1
238,1
239,1
240,0
241,1
242,3
243,2
244,2
245,2
246,1
247,1
248,1
249,1
250,1
251,3
252,2
253,2
254,1
255,1
256,4
257,3
258,2
259,2
260,1
261,1
262,6
263,2
264,2
265,2
266,1
267,2
268,1
269,1
270,1
271,1
272,0
273,8
274,8
275,8
276,8
277,7
278,6
279,6
280,7
281,6
282,6
283,3
284,7
285,6
286,2
287,1
288,5
289,1
290,5
291,5
292,5
293,11
294,10
295,9
296,15
297,8
298,14
299,4
300,3
301,4
302,4
303,9
304,3
305,1
306,2
307,14
308,4
309,2
310,3
311,2
312,2
313,2
314,2
315,3
316,1
317,1
318,0
319,1
320,1
321,1
322,1
323,1
324,2
325,2
326,1
327,2
328,0
329,1
330,1
331,1
332,1
333,4
334,3
335,3
336,3
337,2
338,2
339,1
340,1
341,4
342,3
343,3
344,2
345,2
346,2
347,1
348,1
349,1
350,1
351,3
352,3
353,3
354,10
355,3
356,2
357,2
358,1
359,1
360,1
361,1
362,1
363,1
364,0
365,1
366,1
367,1
368,1
369,1
370,1
371,0
372,1
373,1
374,2
