loc,val
0,7
1,4
2,2
3,2
4,3
5,2
6,2
7,1
8,2
9,1
10,1
11,1
12,0
13,4
14,3
15,3
16,2
17,2
18,4
19,3
20,2
21,2
22,1
23,1
24,0
25,1
26,2
27,1
28,1
29,4
30,3
31,2
32,2
33,2
34,1
35,2
36,1
37,1
38,2
39,2
40,1
41,2
42,2
43,4
44,1
45,2
46,1
47,2
48,2
49,1
50,1
51,1
52,1
53,2
54,2
55,1
56,1
57,1
58,1
59,1
60,1
61,2
62,1
63,1
64,1
65,0
66,1
67,1
68,1
69,2
70,2
71,1
72,1
73,1
74,1
75,0
76,11
77,11
78,10
79,10
80,9
81,9
82,8
83,8
84,7
85,7
86,3
87,6
88,6
89,5
90,5
91,4
92,4
93,7
94,3
95,3
96,2
97,2
98,1
99,1
100,1
101,3
102,2
103,2
104,1
105,1
106,1
107,1
108,1
109,0
110,1
111,1
112,0
113,1
114,1
115,0
116,1
117,4
118,3
119,2
120,2
121,1
122,1
123,1
124,1
125,2
126,1
127,1
128,3
129,5
130,3
131,5
132,2
133,1
134,2
135,1
136,1
137,1
138,1
139,2
140,1
141,3
142,2
143,4
144,3
145,3
146,2
147,2
148,1
149,2
150,2
151,2
152,1
153,1
154,1
155,1
156,2
157,2
158,1
159,2
160,1
161,1
162,3
163,3
164,2
165,2
166,1
167,0
168,1
169,2
170,1
171,1
172,1
173,1
174,0
175,1
176,1
177,1
178,1
179,1
180,3
181,3
182,2
183,2
184,2
185,1
186,1
187,0
188,1
189,4
190,3
191,3
192,2
193,2
194,1
195,1
196,1
197,1
198,0
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,1
210,2
211,1
212,2
213,1
214,1
215,0
216,3
217,3
218,2
219,2
220,2
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,3
229,3
230,3
231,2
232,2
233,1
234,1
235,1
236,0
237,1
238,1
239,0
240,1
241,2
242,1
243,1
244,1
245,1
246,1
247,1
248,2
249,1
250,1
251,3
252,3
253,3
254,2
255,2
256,2
257,1
258,1
259,0
260,3
261,2
262,5
263,3
264,2
265,2
266,2
267,4
268,3
269,2
270,2
271,1
272,1
273,2
274,1
275,1
276,0
277,1
278,1
279,1
280,1
281,0
282,1
283,1
284,3
285,3
286,2
287,2
288,2
289,1
290,1
291,3
292,3
293,3
294,2
295,2
296,1
297,1
298,10
299,10
300,9
301,9
302,2
303,9
304,7
305,8
306,7
307,7
308,3
309,8
310,7
311,2
312,6
313,6
314,6
315,5
316,1
317,6
318,9
319,14
320,13
321,5
322,12
323,4
324,9
325,15
326,5
327,5
328,7
329,16
330,4
331,3
332,3
333,2
334,4
335,5
336,3
337,2
338,3
339,2
340,1
