loc,val
0,6
1,3
2,1
3,1
4,1
5,1
6,1
7,1
8,4
9,3
10,2
11,2
12,1
13,1
14,1
15,1
16,3
17,3
18,2
19,2
20,1
21,2
22,1
23,1
24,5
25,9
26,5
27,4
28,4
29,5
30,3
31,2
32,3
33,2
34,2
35,1
36,3
37,3
38,2
39,2
40,2
41,2
42,2
43,3
44,1
45,2
46,1
47,1
48,2
49,1
50,1
51,0
52,1
53,1
54,1
55,3
56,2
57,2
58,2
59,2
60,1
61,4
62,0
63,5
64,6
65,7
66,8
67,8
68,8
69,7
70,7
71,7
72,7
73,7
74,6
75,6
76,6
77,6
78,11
79,11
80,11
81,11
82,15
83,11
84,10
85,10
86,10
87,9
88,8
89,5
90,8
91,12
92,7
93,7
94,3
95,7
96,5
97,5
98,5
99,8
100,9
101,5
102,5
103,4
104,4
105,7
106,4
107,7
108,7
109,6
110,9
111,6
112,3
113,5
114,4
115,8
116,2
117,2
118,5
119,3
120,6
121,8
122,3
123,3
124,4
125,3
126,2
127,2
128,2
129,1
130,1
131,1
132,1
133,1
134,1
135,3
136,3
137,3
138,3
139,2
140,2
141,2
142,2
143,2
144,1
145,1
146,4
147,4
148,3
149,5
150,4
151,3
152,3
153,4
154,2
155,3
156,2
157,1
158,1
159,2
160,2
161,1
162,1
163,1
164,1
165,1
166,2
167,2
168,1
169,1
170,2
171,1
172,1
173,1
174,2
175,2
176,2
177,1
178,1
179,1
180,2
181,1
182,1
183,2
184,3
185,2
186,1
187,2
188,2
189,3
190,3
191,2
192,2
193,3
194,3
195,3
196,1
197,4
198,3
199,6
200,4
201,3
202,8
203,3
204,6
205,5
206,2
207,4
208,3
209,5
210,4
211,4
212,7
213,7
214,8
215,6
216,3
217,6
218,6
219,2
220,4
221,2
222,5
223,2
224,6
225,4
226,8
227,1
228,5
229,1
230,10
231,2
232,12
233,7
234,6
235,4
236,1
237,2
238,3
239,1
240,2
241,1
242,2
243,1
244,1
245,1
246,1
247,1
248,1
249,6
250,3
251,2
252,2
253,2
254,2
255,2
256,2
