loc,val
0,8
1,4
2,3
3,3
4,1
5,1
6,2
7,1
8,4
9,3
10,2
11,1
12,4
13,2
14,1
15,1
16,4
17,3
18,3
19,2
20,5
21,4
22,3
23,3
24,2
25,2
26,2
27,1
28,1
29,4
30,2
31,2
32,2
33,1
34,1
35,5
36,4
37,4
38,4
39,4
40,6
41,5
42,4
43,4
44,2
45,1
46,1
47,1
48,4
49,3
50,2
51,2
52,2
53,1
54,1
55,1
56,1
57,1
58,2
59,1
60,3
61,2
62,3
63,2
64,2
65,1
66,1
67,2
68,1
69,1
70,0
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,0
86,1
87,1
88,1
89,1
90,3
91,3
92,2
93,2
94,2
95,1
96,1
97,1
98,3
99,3
100,2
101,2
102,1
103,1
104,1
105,1
106,2
107,1
108,1
109,1
110,3
111,2
112,2
113,2
114,1
115,2
116,1
117,3
118,2
119,1
120,1
121,1
122,1
123,1
124,1
125,2
126,1
127,3
128,2
129,6
130,2
131,5
132,3
133,3
134,2
135,2
136,2
137,1
138,2
139,2
140,3
141,1
142,3
143,2
144,2
145,1
146,1
147,1
148,3
149,3
150,2
151,2
152,2
153,1
154,1
155,1
156,1
157,1
158,3
159,2
160,3
161,2
162,2
163,2
164,1
165,1
166,1
167,2
168,2
169,1
170,2
171,1
172,1
173,1
174,3
175,3
176,2
177,2
178,2
179,1
180,2
181,1
182,2
183,1
184,3
185,2
186,2
187,2
188,1
189,1
190,1
191,1
192,2
193,1
194,1
195,2
196,1
197,1
198,1
199,0
200,0
201,5
202,6
203,5
204,5
205,5
206,4
207,4
208,3
209,2
210,2
211,2
212,3
213,1
214,2
215,1
216,1
217,1
218,1
219,1
220,1
221,2
222,1
223,2
224,2
225,2
226,1
227,2
228,1
229,2
230,2
231,1
232,1
233,3
234,3
235,2
236,2
237,2
238,1
239,1
240,1
241,3
242,3
243,3
244,2
245,2
246,1
247,1
248,1
249,0
250,1
251,1
252,0
253,1
254,1
255,10
256,10
257,10
258,9
259,9
260,8
261,8
262,3
263,1
264,2
265,3
266,9
267,4
268,1
269,1
270,1
271,3
272,2
273,2
274,1
275,1
276,1
277,0
278,1
279,1
280,1
281,1
282,2
283,1
284,1
285,0
286,1
287,1
288,1
289,1
290,1
291,1
292,1
293,1
294,0
295,4
296,3
297,3
298,2
299,2
300,2
301,1
302,1
303,2
304,1
305,1
306,2
307,3
308,3
309,2
310,2
311,2
312,1
313,1
314,1
315,0
316,1
317,1
318,3
319,3
320,3
321,2
322,2
323,2
324,1
325,2
326,2
327,1
328,2
329,1
330,3
331,2
332,2
333,2
334,1
335,1
336,1
337,1
338,1
339,1
340,1
341,1
342,2
343,1
344,1
345,0
346,1
347,1
348,1
349,1
350,1
351,0
352,1
353,1
354,1
355,2
356,2
357,2
358,1
359,1
360,1
361,1
362,1
363,1
364,0
365,1
366,1
367,0
368,7
369,2
370,2
371,1
372,1
373,1
374,1
375,1
376,3
377,2
378,2
379,1
380,1
381,2
382,1
383,1
384,1
385,0
386,1
387,1
388,1
389,2
390,1
391,3
392,1
393,12
394,2
395,2
396,1
397,1
398,0
399,1
400,4
401,3
402,2
403,2
404,2
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,1
416,3
417,2
418,2
419,2
420,1
421,1
422,1
423,1
424,1
425,2
426,2
427,1
428,1
429,0
430,1
431,1
432,1
433,0
434,1
435,1
436,1
437,1
438,2
439,1
440,1
441,0
442,1
443,2
444,1
445,1
446,1
447,2
448,2
449,2
450,2
451,2
452,2
453,1
454,1
455,1
456,2
457,2
458,2
459,1
460,1
461,1
462,1
463,1
464,2
465,2
466,2
467,1
468,1
469,1
470,1
471,1
472,4
473,4
474,3
475,3
476,2
477,2
478,2
479,1
480,1
481,1
482,1
483,1
484,2
485,2
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,1
495,4
496,2
497,2
498,2
499,19
500,18
501,18
502,18
503,15
504,15
505,17
506,17
507,16
508,16
509,15
510,15
511,15
512,2
513,14
514,14
515,15
516,3
517,15
518,14
519,14
520,13
521,13
522,13
523,13
524,12
525,1
526,15
527,3
528,14
529,14
530,13
531,13
532,13
533,12
534,12
535,12
536,11
537,11
538,2
539,10
540,10
541,1
542,10
543,1
544,9
545,11
546,10
547,11
548,10
549,23
550,1
551,10
552,2
553,9
554,9
555,2
556,9
557,9
558,20
559,9
560,2
561,2
562,7
563,32
564,18
565,17
566,2
567,8
568,8
569,15
570,28
571,27
572,26
573,8
574,26
575,3
576,14
577,23
578,7
579,14
580,7
581,13
582,2
583,13
584,35
585,7
586,6
587,5
588,5
589,6
590,6
591,6
592,20
593,11
594,6
595,2
596,6
597,6
598,5
599,5
600,5
601,6
602,5
603,5
604,4
605,9
606,3
607,14
608,1
609,5
610,19
611,5
612,4
613,1
614,5
615,2
616,4
617,3
618,8
619,4
620,2
621,8
622,4
623,10
624,6
625,3
626,3
627,3
628,1
629,5
630,4
631,2
632,3
633,2
634,5
635,4
636,21
637,3
638,3
639,9
640,3
641,3
642,3
643,3
644,17
645,2
646,1
647,3
648,3
649,3
650,2
651,2
652,3
653,1
654,1
655,3
656,2
657,1
658,1
659,0
660,1
